#TYPE System.Management.Automation.PSCustomObject
"ID","Name","Address","City","State","Zip","Link"
"46061","Wilder Toyota","43 Jetta Way","Port Angeles","WA","98362","https://www.toyota.com/dealers/dealer/46061"
"46067","Titus-Will Toyota","3506 S Sprague Avenue","Tacoma","WA","98409","https://www.toyota.com/dealers/dealer/46067"
"46071","Vancouver Toyota","10455 NE 53rd Street","Vancouver","WA","98662","https://www.toyota.com/dealers/dealer/46071"
"46073","I-5 Toyota","1950 NW Louisiana Avenue","Chehalis","WA","98532","https://www.toyota.com/dealers/dealer/46073"
"46076","Burien Toyota","15025 First Avenue South","Burien","WA","98148","https://www.toyota.com/dealers/dealer/46076"
"46078","Foothills Toyota","1881 Bouslog Road","Burlington","WA","98233","https://www.toyota.com/dealers/dealer/46078"
"46080","Town Toyota","500 3rd Street, S.E.","East Wenatchee","WA","98802","https://www.toyota.com/dealers/dealer/46080"
"46081","Five Star Toyota","212 South Boone Street","Aberdeen","WA","98520","https://www.toyota.com/dealers/dealer/46081"
"46086","Toyota of Seattle","1925 Airport Way South","Seattle","WA","98134","https://www.toyota.com/dealers/dealer/46086"
"46087","Heartland Toyota","901 West Hills Blvd.","Bremerton","WA","98312","https://www.toyota.com/dealers/dealer/46087"
"46088","Toyota of Tacoma","7815 South Tacoma Way","Tacoma","WA","98409","https://www.toyota.com/dealers/dealer/46088"
"46089","Toyota of Kirkland","13210 NE 124th St","Kirkland","WA","98034","https://www.toyota.com/dealers/dealer/46089"
"46092","AutoNation Toyota Spokane Valley","8600 East Sprague Avenue","Spokane Valley","WA","99212","https://www.toyota.com/dealers/dealer/46092"
"46093","Dick Hannah Toyota","2632 Coweeman Park Drive","Kelso","WA","98626","https://www.toyota.com/dealers/dealer/46093"
"46094","Toyota of Lake City","13355 Lake City Way, N.E.","Seattle","WA","98125","https://www.toyota.com/dealers/dealer/46094"
"46095","Bud Clary Toyota of Yakima","2230 Longfibre Road","Union Gap","WA","98903","https://www.toyota.com/dealers/dealer/46095"
"46098","Bud Clary Toyota of Moses Lake","12056 N. Frontage Rd East","Moses Lake","WA","98837","https://www.toyota.com/dealers/dealer/46098"
"46100","Toyota of Pullman","8683 SR-270","Pullman","WA","99163","https://www.toyota.com/dealers/dealer/46100"
"46101","Toyota of Renton","150 SW 7th Street","Renton","WA","98057","https://www.toyota.com/dealers/dealer/46101"
"46103","Toyota-Mercedes Benz-Sprinter of Bellingham","1100 Iowa Street","Bellingham","WA","98229","https://www.toyota.com/dealers/dealer/46103"
"46104","Marysville Toyota","16120 Smokey Point Blvd.","Marysville","WA","98271","https://www.toyota.com/dealers/dealer/46104"
"46105","Toyota of Tri-Cities","6321 W. Canal Drive","Kennewick","WA","99336","https://www.toyota.com/dealers/dealer/46105"
"46106","Colville Toyota","160 W. Third Avenue","Colville","WA","99114","https://www.toyota.com/dealers/dealer/46106"
"46107","Walla Walla Toyota","606 N. Wilbur Avenue","Walla Walla","WA","99362","https://www.toyota.com/dealers/dealer/46107"
"46108","Michael's Toyota of Bellevue","3080 148th Ave.SE Ste. A","Bellevue","WA","98007","https://www.toyota.com/dealers/dealer/46108"
"46109","Swickard Toyota","21300 Highway 99 South","Edmonds","WA","98026","https://www.toyota.com/dealers/dealer/46109"
"46110","Findlay Toyota Spokane","1128 West Third Avenue","Spokane","WA","99201","https://www.toyota.com/dealers/dealer/46110"
"4636","AutoNation Toyota Cerritos","18700 Studebaker Road","Cerritos","CA","90703","https://www.toyota.com/dealers/dealer/04636"
"4638","AutoNation Toyota Irvine","9101 Research Drive","Irvine","CA","92618","https://www.toyota.com/dealers/dealer/04638"
"4640","AutoNation Toyota Buena Park","6400 Beach Blvd.","Buena Park","CA","90621","https://www.toyota.com/dealers/dealer/04640"
"4649","Toyota of Glendale","1260 South Brand Blvd.","Glendale","CA","91204","https://www.toyota.com/dealers/dealer/04649"
"4676","Freeway Toyota of Hanford","1835 Glendale Avenue","Hanford","CA","93230","https://www.toyota.com/dealers/dealer/04676"
"4682","Auburn Toyota","800 Nevada Street","Auburn","CA","95603","https://www.toyota.com/dealers/dealer/04682"
"4688","One Toyota of Oakland","8181 Oakport Street","Oakland","CA","94621","https://www.toyota.com/dealers/dealer/04688"
"47012","Superior Toyota","3101 E 7th Street","Parkersburg","WV","26101","https://www.toyota.com/dealers/dealer/47012"
"47013","Jim Robinson Toyota","55 Robinson Drive","Triadelphia","WV","26059","https://www.toyota.com/dealers/dealer/47013"
"47018","Ramey Toyota","135 Frazier Drive","Princeton","WV","24740","https://www.toyota.com/dealers/dealer/47018"
"47021","Apple Valley Toyota","650 Foxcroft Avenue","Martinsburg","WV","25401","https://www.toyota.com/dealers/dealer/47021"
"47023","University Toyota","60 Don Knotts Blvd.","Morgantown","WV","26506","https://www.toyota.com/dealers/dealer/47023"
"47025","L & S Toyota of Beckley","248 Auto Plaza","Beckley","WV","25801","https://www.toyota.com/dealers/dealer/47025"
"47027","Buckhannon Toyota","63 Brushy Fork Road","Buckhannon","WV","26201","https://www.toyota.com/dealers/dealer/47027"
"47028","Advantage Toyota","1 Superior Way","Barboursville","WV","25504","https://www.toyota.com/dealers/dealer/47028"
"47029","Dan Cava's Toyota World","2510 White Hall Boulevard","White Hall","WV","26554","https://www.toyota.com/dealers/dealer/47029"
"47030","Moses Toyota","1433 MacCorkle Avenue","Saint Albans","WV","25177","https://www.toyota.com/dealers/dealer/47030"
"47032","Ball Toyota of Charleston","1905 Patrick Street Plaza","Charleston","WV","25387","https://www.toyota.com/dealers/dealer/47032"
"47034","CMA's Toyota of Martinsburg","650 Foxcroft Avenue","Martinsburg","WV","25401","https://www.toyota.com/dealers/dealer/47034"
"4713","Santa Margarita Toyota","22722 Avenida Empresa","Rancho Santa Margarita","CA","92688","https://www.toyota.com/dealers/dealer/04713"
"4726","West Coast Toyota of Long Beach","3399 E. Willow Street","Long Beach","CA","90806","https://www.toyota.com/dealers/dealer/04726"
"4734","Toyota of Lompoc","203 East Ocean Avenue","Lompoc","CA","93436","https://www.toyota.com/dealers/dealer/04734"
"4737","Toyota of Lancaster","43301 12th Street West","Lancaster","CA","93534","https://www.toyota.com/dealers/dealer/04737"
"4739","Toyota of Downtown LA","1901 S. Figueroa Street","Los Angeles","CA","90007","https://www.toyota.com/dealers/dealer/04739"
"4748","DCH Toyota of Torrance","2909 Pacific Coast Hwy","Torrance","CA","90505","https://www.toyota.com/dealers/dealer/04748"
"4753","Livermore Toyota","6200 Northfront Road","Livermore","CA","94551","https://www.toyota.com/dealers/dealer/04753"
"4772","Culver City Toyota","9077 Washington Blvd.","Culver City","CA","90232","https://www.toyota.com/dealers/dealer/04772"
"4774","Lodi Toyota","1020 S. Beckman Road","Lodi","CA","95240","https://www.toyota.com/dealers/dealer/04774"
"4786","Mojave Toyota of Barstow","631 W Main St","Barstow","CA","92311","https://www.toyota.com/dealers/dealer/04786"
"48005","Le Mieux & Son Toyota","2550 South Oneida Street","Green Bay","WI","54304","https://www.toyota.com/dealers/dealer/48005"
"48007","Smart Toyota","5901 Odana Road","Madison","WI","53719","https://www.toyota.com/dealers/dealer/48007"
"48021","Kari Toyota","1002 Tower Avenue","Superior","WI","54880","https://www.toyota.com/dealers/dealer/48021"
"48027","Markquart Toyota","1844 Commercial Blvd.","Chippewa Falls","WI","54729","https://www.toyota.com/dealers/dealer/48027"
"48028","Kolosso Toyota","3000 W. Wisconsin Avenue","Appleton","WI","54914","https://www.toyota.com/dealers/dealer/48028"
"48030","Wilde Toyota","3225 South 108th Street","West Allis","WI","53227","https://www.toyota.com/dealers/dealer/48030"
"48032","Don Jacobs Toyota","5727 S. 27th Street","Milwaukee","WI","53221","https://www.toyota.com/dealers/dealer/48032"
"48036","Heiser Toyota","11301 West Metro Auto Mall","Milwaukee","WI","53224","https://www.toyota.com/dealers/dealer/48036"
"48039","Andrew Toyota","1620 W. Silver Spring Dr.","Glendale","WI","53209","https://www.toyota.com/dealers/dealer/48039"
"48045","Hesser Toyota","1811 Humes Road","Janesville","WI","53545","https://www.toyota.com/dealers/dealer/48045"
"48046","Mark Toyota of Plover","1765 Park Avenue","Plover","WI","54467","https://www.toyota.com/dealers/dealer/48046"
"48049","Russ Darrow Toyota","2700 W. Washington St.","West Bend","WI","53095","https://www.toyota.com/dealers/dealer/48049"
"48051","Bergstrom Toyota","3245 S. Washburn Street","Oshkosh","WI","54904","https://www.toyota.com/dealers/dealer/48051"
"48053","Ruda Chevrolet/Toyota","104 Eighth Street","Monroe","WI","53566","https://www.toyota.com/dealers/dealer/48053"
"48059","Toyota of Wausau","2900 N. 20th Avenue","Wausau","WI","54401","https://www.toyota.com/dealers/dealer/48059"
"48060","Toyota of La Crosse","800 Third Street South","La Crosse","WI","54601","https://www.toyota.com/dealers/dealer/48060"
"48061","East Madison Toyota","3501 Lancaster Drive","Madison","WI","53718","https://www.toyota.com/dealers/dealer/48061"
"48064","International Toyota","4120 N. Frontage Road","Sheboygan","WI","53081","https://www.toyota.com/dealers/dealer/48064"
"48065","Toyota of Brookfield","20655 West Capitol Drive","Brookfield","WI","53045","https://www.toyota.com/dealers/dealer/48065"
"48066","Rhinelander Toyota","1955 North Stevens Street","Rhinelander","WI","54501","https://www.toyota.com/dealers/dealer/48066"
"48067","Kenosha Toyota","8180 120th Avenue","Kenosha","WI","53142","https://www.toyota.com/dealers/dealer/48067"
"48068","Zeigler Toyota of Racine","13350 Kilbourn Drive","Mount Pleasant","WI","53177","https://www.toyota.com/dealers/dealer/48068"
"48069","Marthaler Toyota of Ashland","2301 Lakeshore Drive East","Ashland","WI","54806","https://www.toyota.com/dealers/dealer/48069"
"4819","Temecula Valley Toyota","26631 Ynez Road","Temecula","CA","92591","https://www.toyota.com/dealers/dealer/04819"
"49025","Rock Springs Toyota","401 N. Center Street","Rock Springs","WY","82901","https://www.toyota.com/dealers/dealer/49025"
"49030","Fremont Toyota of Sheridan","1614 Coffeen Avenue","Sheridan","WY","82801","https://www.toyota.com/dealers/dealer/49030"
"49031","Toyota of Laramie","2310 East Grand Avenue","Laramie","WY","82070","https://www.toyota.com/dealers/dealer/49031"
"49032","Yellowstone Toyota","1105 W. Coulter Avenue","Powell","WY","82435","https://www.toyota.com/dealers/dealer/49032"
"49033","Ken Garff Toyota Cheyenne","2300 Westland Road","Cheyenne","WY","82001","https://www.toyota.com/dealers/dealer/49033"
"49034","Vista Toyota","6280 E. 2nd Street","Casper","WY","82609","https://www.toyota.com/dealers/dealer/49034"
"4915","Larry H. Miller Toyota Corona","1700 West 6th Street","Corona","CA","92882","https://www.toyota.com/dealers/dealer/04915"
"4990","DCH Toyota of Oxnard","1631 Auto Center Drive","Oxnard","CA","93030","https://www.toyota.com/dealers/dealer/04990"
"50011","Mendenhall Toyota","8602 Teal Street","Juneau","AK","99801","https://www.toyota.com/dealers/dealer/50011"
"50012","Kendall Toyota of Anchorage","6930 Old Seward Highway","Anchorage","AK","99518","https://www.toyota.com/dealers/dealer/50012"
"50013","Kendall Toyota of Fairbanks","1000 Cadillac Court","Fairbanks","AK","99701","https://www.toyota.com/dealers/dealer/50013"
"5011","Groove Toyota","5460 South Broadway","Englewood","CO","80113","https://www.toyota.com/dealers/dealer/05011"
"5026","Stevinson Toyota East","444 South Havana Street","Aurora","CO","80012","https://www.toyota.com/dealers/dealer/05026"
"5030","Pedersen Toyota, Ltd.","4455 South College Avenue","Ft Collins","CO","80525","https://www.toyota.com/dealers/dealer/05030"
"5034","Stevinson Toyota West","780 Denver W Colorado Mills Bl","Lakewood","CO","80401","https://www.toyota.com/dealers/dealer/05034"
"5043","Stapp Interstate Toyota, Inc.","8019 Raspberry Way","Frederick","CO","80504","https://www.toyota.com/dealers/dealer/05043"
"5046","Bighorn Toyota","130 Center Drive","Glenwood Springs","CO","81601","https://www.toyota.com/dealers/dealer/05046"
"5049","Turner Toyota, Inc.","2262 East Main Street","Montrose","CO","81401","https://www.toyota.com/dealers/dealer/05049"
"5051","Pueblo Toyota","2220 US Highway 50 West","Pueblo","CO","81008","https://www.toyota.com/dealers/dealer/05051"
"5054","Larry H. Miller Toyota Boulder","2465 48th Court","Boulder","CO","80301","https://www.toyota.com/dealers/dealer/05054"
"5055","Western Slope Toyota","2264 Highway 6 and 50","Grand Junction","CO","81505","https://www.toyota.com/dealers/dealer/05055"
"5057","Hellman Toyota, Inc.","750 E. Highway 92","Delta","CO","81416","https://www.toyota.com/dealers/dealer/05057"
"5059","Larry H. Miller Liberty Toyota Scion Colorado Springs","5115 New Car Drive","Colorado Springs","CO","80923","https://www.toyota.com/dealers/dealer/05059"
"5063","AutoNation Toyota Arapahoe","10531 East Arapahoe Road","Centennial","CO","80112","https://www.toyota.com/dealers/dealer/05063"
"5064","Ehrlich Toyota","4732 West 26th Street","Greeley","CO","80634","https://www.toyota.com/dealers/dealer/05064"
"5066","Larry H. Miller Toyota Colorado Springs","15 East Motor Way","Colorado Springs","CO","80905","https://www.toyota.com/dealers/dealer/05066"
"5067","Mountain States Toyota","201 West 70th Avenue","Denver","CO","80221","https://www.toyota.com/dealers/dealer/05067"
"5068","Ehrlich Toyota East","1209 Main Street","Fort Morgan","CO","80701","https://www.toyota.com/dealers/dealer/05068"
"5069","Phil Long Toyota","105 E. Cedar Street","Trinidad","CO","81082","https://www.toyota.com/dealers/dealer/05069"
"5070","Durango Toyota","1200 Carbon Junction","Durango","CO","81301","https://www.toyota.com/dealers/dealer/05070"
"6002","A-1 Toyota","50 Amity Road","New Haven","CT","6515","https://www.toyota.com/dealers/dealer/06002"
"6015","Girard Toyota-BMW","543 Colman Street","New London","CT","6320","https://www.toyota.com/dealers/dealer/06015"
"6022","Stephen Toyota","1069 Farmington Ave","Bristol","CT","6010","https://www.toyota.com/dealers/dealer/06022"
"6025","Lynch Toyota","179 Tolland Turnpike","Manchester","CT","6040","https://www.toyota.com/dealers/dealer/06025"
"6026","Gale Toyota, Inc.","50 Palomba Drive","Enfield","CT","6082","https://www.toyota.com/dealers/dealer/06026"
"6029","Toyota of Greenwich","75 E. Putnam Ave Box 402","Cos Cob","CT","6807","https://www.toyota.com/dealers/dealer/06029"
"6032","Greentree Toyota","87 Federal Road","Danbury","CT","6810","https://www.toyota.com/dealers/dealer/06032"
"6036","Middletown Toyota","634 Newfield Street","Middletown","CT","6457","https://www.toyota.com/dealers/dealer/06036"
"6037","Charles Toyota","500 West Thames Street","Norwich","CT","6360","https://www.toyota.com/dealers/dealer/06037"
"6040","Colonial Toyota","470 Boston Post Road","Milford","CT","6460","https://www.toyota.com/dealers/dealer/06040"
"6042","Hoffman Toyota","36 Albany Turnpike Rt 44","West Simsbury","CT","6092","https://www.toyota.com/dealers/dealer/06042"
"6043","Westbrook Toyota","80 Flat Rock Place","Westbrook","CT","6498","https://www.toyota.com/dealers/dealer/06043"
"6045","Torrington Toyota","1472 East Main Street","Torrington","CT","6790","https://www.toyota.com/dealers/dealer/06045"
"6046","Dowling Toyota of Litchfield","451 Bantam Road","Litchfield","CT","6759","https://www.toyota.com/dealers/dealer/06046"
"6047","WOW Toyota of Wallingford","859-861 No. Colony Road","Wallingford","CT","6492","https://www.toyota.com/dealers/dealer/06047"
"6049","Toyota of Colchester","100 Old Hartford Road","Colchester","CT","6415","https://www.toyota.com/dealers/dealer/06049"
"6050","Hartford Toyota","135 West Service Road","Hartford","CT","6120","https://www.toyota.com/dealers/dealer/06050"
"6051","New Country Toyota of Westport","777 Post Road East","Westport","CT","6880","https://www.toyota.com/dealers/dealer/06051"
"6052","Toyota of Stamford","909 East Main Street","Stamford","CT","6902","https://www.toyota.com/dealers/dealer/06052"
"6053","Curry Toyota","832 Straits Turnpike","Watertown","CT","6795","https://www.toyota.com/dealers/dealer/06053"
"7008","Price Toyota","168 N. Dupont Highway","New Castle","DE","19720","https://www.toyota.com/dealers/dealer/07008"
"7012","Hertrich Toyota","1367 Bay Road","Milford","DE","19963","https://www.toyota.com/dealers/dealer/07012"
